country_region,state,population,Date,confirmed_cases,death_cases,recovered_cases
Australia,Tasmania,534281,2020-03-21,16,0,3
Australia,Tasmania,534281,2020-03-22,22,0,3
Australia,Tasmania,534281,2020-03-23,28,0,3
Australia,Tasmania,534281,2020-03-24,28,0,3
Australia,Tasmania,534281,2020-03-25,36,0,3
Australia,Tasmania,534281,2020-03-26,47,0,3
Australia,Tasmania,534281,2020-03-27,47,0,3
Australia,Tasmania,534281,2020-03-28,62,0,5
Australia,Tasmania,534281,2020-03-29,66,0,5
Australia,Tasmania,534281,2020-03-30,66,0,5
Australia,Tasmania,534281,2020-03-31,69,1,5
Australia,Tasmania,534281,2020-04-01,69,2,5
Australia,Tasmania,534281,2020-04-02,72,2,5
Australia,Tasmania,534281,2020-04-03,74,2,5
Australia,Tasmania,534281,2020-04-04,80,2,5
Australia,Tasmania,534281,2020-04-05,82,2,5
Australia,Tasmania,534281,2020-04-06,86,2,26
Australia,Tasmania,534281,2020-04-07,89,2,26
Australia,Tasmania,534281,2020-04-08,98,3,26
Australia,Tasmania,534281,2020-04-09,111,3,48
Australia,Tasmania,534281,2020-04-10,122,4,48
Australia,Tasmania,534281,2020-04-11,133,4,48
Australia,Tasmania,534281,2020-04-12,133,5,48
Australia,Tasmania,534281,2020-04-13,144,5,48
Australia,Tasmania,534281,2020-04-14,165,6,53
Australia,Tasmania,534281,2020-04-15,165,6,53
Australia,Tasmania,534281,2020-04-16,169,6,67
Australia,Tasmania,534281,2020-04-17,180,7,67
Australia,Tasmania,534281,2020-04-18,180,7,67
Australia,Tasmania,534281,2020-04-19,180,7,67
Australia,Tasmania,534281,2020-04-20,180,7,67
Australia,Tasmania,534281,2020-04-21,180,7,67
Australia,Victoria,6594804,2020-01-22,0,0,0
Australia,Victoria,6594804,2020-01-23,0,0,0
Australia,Victoria,6594804,2020-01-24,0,0,0
Australia,Victoria,6594804,2020-01-25,0,0,0
Australia,Victoria,6594804,2020-01-26,1,0,0
Australia,Victoria,6594804,2020-01-27,1,0,0
Australia,Victoria,6594804,2020-01-28,1,0,0
Australia,Victoria,6594804,2020-01-29,1,0,0
Australia,Victoria,6594804,2020-01-30,2,0,0
Australia,Victoria,6594804,2020-01-31,3,0,0
Australia,Victoria,6594804,2020-02-01,4,0,0
Australia,Victoria,6594804,2020-02-02,4,0,0
Australia,Victoria,6594804,2020-02-03,4,0,0
Australia,Victoria,6594804,2020-02-04,4,0,0
Australia,Victoria,6594804,2020-02-05,4,0,0
Australia,Victoria,6594804,2020-02-06,4,0,0
Australia,Victoria,6594804,2020-02-07,4,0,0
Australia,Victoria,6594804,2020-02-08,4,0,0
Australia,Victoria,6594804,2020-02-09,4,0,0
Australia,Victoria,6594804,2020-02-10,4,0,0
Australia,Victoria,6594804,2020-02-11,4,0,0
Australia,Victoria,6594804,2020-02-12,4,0,0
Australia,Victoria,6594804,2020-02-13,4,0,4
Australia,Victoria,6594804,2020-02-14,4,0,4
Australia,Victoria,6594804,2020-02-15,4,0,4
Australia,Victoria,6594804,2020-02-16,4,0,4
Australia,Victoria,6594804,2020-02-17,4,0,4
Australia,Victoria,6594804,2020-02-18,4,0,4
Australia,Victoria,6594804,2020-02-19,4,0,4
Australia,Victoria,6594804,2020-02-20,4,0,4
Australia,Victoria,6594804,2020-02-21,4,0,4
Australia,Victoria,6594804,2020-02-22,4,0,4
Australia,Victoria,6594804,2020-02-23,4,0,4
Australia,Victoria,6594804,2020-02-24,4,0,4
Australia,Victoria,6594804,2020-02-25,4,0,4
Australia,Victoria,6594804,2020-02-26,4,0,4
Australia,Victoria,6594804,2020-02-27,4,0,4
Australia,Victoria,6594804,2020-02-28,4,0,4
Australia,Victoria,6594804,2020-02-29,7,0,4
Australia,Victoria,6594804,2020-03-01,7,0,4
Australia,Victoria,6594804,2020-03-02,9,0,4
Australia,Victoria,6594804,2020-03-03,9,0,4
Australia,Victoria,6594804,2020-03-04,10,0,4
Australia,Victoria,6594804,2020-03-05,10,0,7
Australia,Victoria,6594804,2020-03-06,10,0,7
Australia,Victoria,6594804,2020-03-07,11,0,7
Australia,Victoria,6594804,2020-03-08,11,0,7
Australia,Victoria,6594804,2020-03-09,15,0,7
Australia,Victoria,6594804,2020-03-10,18,0,7
Australia,Victoria,6594804,2020-03-11,21,0,7
Australia,Victoria,6594804,2020-03-12,21,0,7
Australia,Victoria,6594804,2020-03-13,36,0,8
Australia,Victoria,6594804,2020-03-14,49,0,8
Australia,Victoria,6594804,2020-03-15,57,0,8
Australia,Victoria,6594804,2020-03-16,71,0,8
Australia,Victoria,6594804,2020-03-17,94,0,8
Australia,Victoria,6594804,2020-03-18,121,0,8
Australia,Victoria,6594804,2020-03-19,121,0,8
Australia,Victoria,6594804,2020-03-20,121,0,8
Australia,Victoria,6594804,2020-03-21,229,0,8
Australia,Victoria,6594804,2020-03-22,355,0,70
Australia,Victoria,6594804,2020-03-23,355,0,70
Australia,Victoria,6594804,2020-03-24,411,0,97
Australia,Victoria,6594804,2020-03-25,466,0,97
Australia,Victoria,6594804,2020-03-26,520,3,149
Australia,Victoria,6594804,2020-03-27,574,3,171
Australia,Victoria,6594804,2020-03-28,685,3,191
Australia,Victoria,6594804,2020-03-29,769,4,191
Australia,Victoria,6594804,2020-03-30,821,4,191
Australia,Victoria,6594804,2020-03-31,917,4,291
Australia,Victoria,6594804,2020-04-01,968,4,343
Australia,Victoria,6594804,2020-04-02,1036,5,422
Australia,Victoria,6594804,2020-04-03,1085,7,476
Australia,Victoria,6594804,2020-04-04,1115,8,527
Australia,Victoria,6594804,2020-04-05,1135,8,573
Australia,Victoria,6594804,2020-04-06,1158,10,620
Australia,Victoria,6594804,2020-04-07,1191,11,620
Australia,Victoria,6594804,2020-04-08,1212,12,620
Australia,Victoria,6594804,2020-04-09,1228,12,736
Australia,Victoria,6594804,2020-04-10,1241,13,926
Australia,Victoria,6594804,2020-04-11,1265,14,926
Australia,Victoria,6594804,2020-04-12,1268,14,926
Australia,Victoria,6594804,2020-04-13,1281,14,926
Australia,Victoria,6594804,2020-04-14,1291,14,1118
Australia,Victoria,6594804,2020-04-15,1299,14,1118
Australia,Victoria,6594804,2020-04-16,1299,14,1137
Australia,Victoria,6594804,2020-04-17,1302,14,1159
Australia,Victoria,6594804,2020-04-18,1319,14,1172
Australia,Victoria,6594804,2020-04-19,1319,14,1172
Australia,Victoria,6594804,2020-04-20,1319,14,1172
Australia,Victoria,6594804,2020-04-21,1319,14,1172
Australia,Western Australia,2621680,2020-01-22,0,0,0
Australia,Western Australia,2621680,2020-01-23,0,0,0
Australia,Western Australia,2621680,2020-01-24,0,0,0
Australia,Western Australia,2621680,2020-01-25,0,0,0
Australia,Western Australia,2621680,2020-01-26,0,0,0
Australia,Western Australia,2621680,2020-01-27,0,0,0
Australia,Western Australia,2621680,2020-01-28,0,0,0
Australia,Western Australia,2621680,2020-01-29,0,0,0
Australia,Western Australia,2621680,2020-01-30,0,0,0
Australia,Western Australia,2621680,2020-01-31,0,0,0
Australia,Western Australia,2621680,2020-02-01,0,0,0
Australia,Western Australia,2621680,2020-02-02,0,0,0
Australia,Western Australia,2621680,2020-02-03,0,0,0
Australia,Western Australia,2621680,2020-02-04,0,0,0
Australia,Western Australia,2621680,2020-02-05,0,0,0
Australia,Western Australia,2621680,2020-02-06,0,0,0
Australia,Western Australia,2621680,2020-02-07,0,0,0
Australia,Western Australia,2621680,2020-02-08,0,0,0
Australia,Western Australia,2621680,2020-02-09,0,0,0
Australia,Western Australia,2621680,2020-02-10,0,0,0
Australia,Western Australia,2621680,2020-02-11,0,0,0
Australia,Western Australia,2621680,2020-02-12,0,0,0
Australia,Western Australia,2621680,2020-02-13,0,0,0
Australia,Western Australia,2621680,2020-02-14,0,0,0
Australia,Western Australia,2621680,2020-02-15,0,0,0
Australia,Western Australia,2621680,2020-02-16,0,0,0
Australia,Western Australia,2621680,2020-02-17,0,0,0
Australia,Western Australia,2621680,2020-02-18,0,0,0
Australia,Western Australia,2621680,2020-02-19,0,0,0
Australia,Western Australia,2621680,2020-02-20,0,0,0
Australia,Western Australia,2621680,2020-02-21,0,0,0
Australia,Western Australia,2621680,2020-02-22,0,0,0
Australia,Western Australia,2621680,2020-02-23,0,0,0
Australia,Western Australia,2621680,2020-02-24,0,0,0
Australia,Western Australia,2621680,2020-02-25,0,0,0
Australia,Western Australia,2621680,2020-02-26,0,0,0
Australia,Western Australia,2621680,2020-02-27,0,0,0
Australia,Western Australia,2621680,2020-02-28,0,0,0
Australia,Western Australia,2621680,2020-02-29,2,0,0
Australia,Western Australia,2621680,2020-03-01,2,1,0
Australia,Western Australia,2621680,2020-03-02,2,1,0
Australia,Western Australia,2621680,2020-03-03,2,1,0
Australia,Western Australia,2621680,2020-03-04,2,1,0
Australia,Western Australia,2621680,2020-03-05,3,1,0
Australia,Western Australia,2621680,2020-03-06,3,1,0
Australia,Western Australia,2621680,2020-03-07,3,1,0
Australia,Western Australia,2621680,2020-03-08,3,1,0
Australia,Western Australia,2621680,2020-03-09,4,1,0
Australia,Western Australia,2621680,2020-03-10,6,1,0
Australia,Western Australia,2621680,2020-03-11,9,1,0
Australia,Western Australia,2621680,2020-03-12,9,1,0
Australia,Western Australia,2621680,2020-03-13,14,1,0
Australia,Western Australia,2621680,2020-03-14,17,1,0
Australia,Western Australia,2621680,2020-03-15,17,1,0
Australia,Western Australia,2621680,2020-03-16,28,1,0
Australia,Western Australia,2621680,2020-03-17,31,1,0
Australia,Western Australia,2621680,2020-03-18,35,1,0
Australia,Western Australia,2621680,2020-03-19,52,1,0
Australia,Western Australia,2621680,2020-03-20,64,1,0
Australia,Western Australia,2621680,2020-03-21,90,1,0
Australia,Western Australia,2621680,2020-03-22,120,1,0
Australia,Western Australia,2621680,2020-03-23,140,1,0
Australia,Western Australia,2621680,2020-03-24,175,1,0
Australia,Western Australia,2621680,2020-03-25,175,1,1
Australia,Western Australia,2621680,2020-03-26,231,2,1
Australia,Western Australia,2621680,2020-03-27,231,2,1
Australia,Western Australia,2621680,2020-03-28,278,2,28
Australia,Western Australia,2621680,2020-03-29,311,2,28
Australia,Western Australia,2621680,2020-03-30,355,2,41
Australia,Western Australia,2621680,2020-03-31,364,2,41
Australia,Western Australia,2621680,2020-04-01,392,2,48
Australia,Western Australia,2621680,2020-04-02,400,2,64
Australia,Western Australia,2621680,2020-04-03,400,2,92
Australia,Western Australia,2621680,2020-04-04,436,2,92
Australia,Western Australia,2621680,2020-04-05,453,3,92
Australia,Western Australia,2621680,2020-04-06,460,4,162
Australia,Western Australia,2621680,2020-04-07,460,4,162
Australia,Western Australia,2621680,2020-04-08,481,6,162
Australia,Western Australia,2621680,2020-04-09,495,6,170
Australia,Western Australia,2621680,2020-04-10,506,6,203
Australia,Western Australia,2621680,2020-04-11,514,6,216
Australia,Western Australia,2621680,2020-04-12,514,6,216
Australia,Western Australia,2621680,2020-04-13,517,6,216
Australia,Western Australia,2621680,2020-04-14,527,6,251
Australia,Western Australia,2621680,2020-04-15,527,6,251
Australia,Western Australia,2621680,2020-04-16,532,6,338
Australia,Western Australia,2621680,2020-04-17,541,7,340
Australia,Western Australia,2621680,2020-04-18,541,7,340
Australia,Western Australia,2621680,2020-04-19,541,7,340
Australia,Western Australia,2621680,2020-04-20,541,7,340
Australia,Western Australia,2621680,2020-04-21,541,7,340
China,Anhui,59500510,2020-01-22,1,0,0
China,Anhui,59500510,2020-01-23,9,0,0
China,Anhui,59500510,2020-01-24,15,0,0
China,Anhui,59500510,2020-01-25,39,0,0
China,Anhui,59500510,2020-01-26,60,0,0
China,Anhui,59500510,2020-01-27,70,0,0
China,Anhui,59500510,2020-01-28,106,0,0
China,Anhui,59500510,2020-01-29,152,0,2
China,Anhui,59500510,2020-01-30,200,0,2
China,Anhui,59500510,2020-01-31,237,0,3
China,Anhui,59500510,2020-02-01,297,0,5
China,Anhui,59500510,2020-02-02,340,0,7
China,Anhui,59500510,2020-02-03,408,0,14
China,Anhui,59500510,2020-02-04,480,0,20
China,Anhui,59500510,2020-02-05,530,0,23
China,Anhui,59500510,2020-02-06,591,0,34
China,Anhui,59500510,2020-02-07,665,0,47
China,Anhui,59500510,2020-02-08,733,0,59
China,Anhui,59500510,2020-02-09,779,1,72
China,Anhui,59500510,2020-02-10,830,3,88
China,Anhui,59500510,2020-02-11,860,4,105
China,Anhui,59500510,2020-02-12,889,4,127
China,Anhui,59500510,2020-02-13,910,5,157
China,Anhui,59500510,2020-02-14,934,6,193
China,Anhui,59500510,2020-02-15,950,6,221
China,Anhui,59500510,2020-02-16,962,6,255
China,Anhui,59500510,2020-02-17,973,6,280
China,Anhui,59500510,2020-02-18,982,6,361
China,Anhui,59500510,2020-02-19,986,6,413
China,Anhui,59500510,2020-02-20,987,6,474
China,Anhui,59500510,2020-02-21,988,6,539
China,Anhui,59500510,2020-02-22,989,6,597
China,Anhui,59500510,2020-02-23,989,6,637
China,Anhui,59500510,2020-02-24,989,6,663
China,Anhui,59500510,2020-02-25,989,6,712
China,Anhui,59500510,2020-02-26,989,6,744
China,Anhui,59500510,2020-02-27,989,6,792
China,Anhui,59500510,2020-02-28,990,6,821
China,Anhui,59500510,2020-02-29,990,6,868
China,Anhui,59500510,2020-03-01,990,6,873
China,Anhui,59500510,2020-03-02,990,6,917
China,Anhui,59500510,2020-03-03,990,6,936
China,Anhui,59500510,2020-03-04,990,6,956
China,Anhui,59500510,2020-03-05,990,6,970
China,Anhui,59500510,2020-03-06,990,6,979
China,Anhui,59500510,2020-03-07,990,6,979
China,Anhui,59500510,2020-03-08,990,6,984
China,Anhui,59500510,2020-03-09,990,6,984
China,Anhui,59500510,2020-03-10,990,6,984
China,Anhui,59500510,2020-03-11,990,6,984
China,Anhui,59500510,2020-03-12,990,6,984
China,Anhui,59500510,2020-03-13,990,6,984
China,Anhui,59500510,2020-03-14,990,6,984
China,Anhui,59500510,2020-03-15,990,6,984
China,Anhui,59500510,2020-03-16,990,6,984
China,Anhui,59500510,2020-03-17,990,6,984
China,Anhui,59500510,2020-03-18,990,6,984
China,Anhui,59500510,2020-03-19,990,6,984
China,Anhui,59500510,2020-03-20,990,6,984
China,Anhui,59500510,2020-03-21,990,6,984
China,Anhui,59500510,2020-03-22,990,6,984
China,Anhui,59500510,2020-03-23,990,6,984
China,Anhui,59500510,2020-03-24,990,6,984
China,Anhui,59500510,2020-03-25,990,6,984
China,Anhui,59500510,2020-03-26,990,6,984
China,Anhui,59500510,2020-03-27,990,6,984
China,Anhui,59500510,2020-03-28,990,6,984
China,Anhui,59500510,2020-03-29,990,6,984
China,Anhui,59500510,2020-03-30,990,6,984
China,Anhui,59500510,2020-03-31,990,6,984
China,Anhui,59500510,2020-04-01,990,6,984
China,Anhui,59500510,2020-04-02,990,6,984
China,Anhui,59500510,2020-04-03,990,6,984
China,Anhui,59500510,2020-04-04,990,6,984
China,Anhui,59500510,2020-04-05,990,6,984
China,Anhui,59500510,2020-04-06,990,6,984
China,Anhui,59500510,2020-04-07,990,6,984
China,Anhui,59500510,2020-04-08,990,6,984
China,Anhui,59500510,2020-04-09,991,6,984
China,Anhui,59500510,2020-04-10,991,6,984
China,Anhui,59500510,2020-04-11,991,6,984
China,Anhui,59500510,2020-04-12,991,6,984
China,Anhui,59500510,2020-04-13,991,6,984
China,Anhui,59500510,2020-04-14,991,6,984
China,Anhui,59500510,2020-04-15,991,6,984
China,Anhui,59500510,2020-04-16,991,6,984
China,Anhui,59500510,2020-04-17,991,6,984
China,Anhui,59500510,2020-04-18,991,6,984
China,Anhui,59500510,2020-04-19,991,6,984
China,Anhui,59500510,2020-04-20,991,6,984
China,Anhui,59500510,2020-04-21,991,6,984
China,Beijing,19612368,2020-01-22,14,0,0
China,Beijing,19612368,2020-01-23,22,0,0
China,Beijing,19612368,2020-01-24,36,0,1
China,Beijing,19612368,2020-01-25,41,0,2
China,Beijing,19612368,2020-01-26,68,0,2
China,Beijing,19612368,2020-01-27,80,1,2
China,Beijing,19612368,2020-01-28,91,1,4
China,Beijing,19612368,2020-01-29,111,1,4
China,Beijing,19612368,2020-01-30,114,1,4
China,Beijing,19612368,2020-01-31,139,1,5
China,Beijing,19612368,2020-02-01,168,1,9
China,Beijing,19612368,2020-02-02,191,1,9
China,Beijing,19612368,2020-02-03,212,1,12
China,Beijing,19612368,2020-02-04,228,1,23
China,Beijing,19612368,2020-02-05,253,1,24
China,Beijing,19612368,2020-02-06,274,1,31
China,Beijing,19612368,2020-02-07,297,1,33
China,Beijing,19612368,2020-02-08,315,2,34
China,Beijing,19612368,2020-02-09,326,2,37
China,Beijing,19612368,2020-02-10,337,2,44
China,Beijing,19612368,2020-02-11,342,3,48
China,Beijing,19612368,2020-02-12,352,3,56
China,Beijing,19612368,2020-02-13,366,3,69
China,Beijing,19612368,2020-02-14,372,3,80
China,Beijing,19612368,2020-02-15,375,4,98
China,Beijing,19612368,2020-02-16,380,4,108
China,Beijing,19612368,2020-02-17,381,4,114
China,Beijing,19612368,2020-02-18,387,4,122
China,Beijing,19612368,2020-02-19,393,4,145
China,Beijing,19612368,2020-02-20,395,4,153
China,Beijing,19612368,2020-02-21,396,4,169
China,Beijing,19612368,2020-02-22,399,4,178
China,Beijing,19612368,2020-02-23,399,4,189
China,Beijing,19612368,2020-02-24,399,4,198
China,Beijing,19612368,2020-02-25,400,4,215
China,Beijing,19612368,2020-02-26,400,4,235
China,Beijing,19612368,2020-02-27,410,5,248
China,Beijing,19612368,2020-02-28,410,7,257
China,Beijing,19612368,2020-02-29,411,8,271
China,Beijing,19612368,2020-03-01,413,8,276
China,Beijing,19612368,2020-03-02,414,8,282
China,Beijing,19612368,2020-03-03,414,8,288
China,Beijing,19612368,2020-03-04,418,8,297
China,Beijing,19612368,2020-03-05,418,8,297
China,Beijing,19612368,2020-03-06,422,8,299
China,Beijing,19612368,2020-03-07,426,8,303
China,Beijing,19612368,2020-03-08,428,8,308
China,Beijing,19612368,2020-03-09,428,8,315
China,Beijing,19612368,2020-03-10,429,8,320
China,Beijing,19612368,2020-03-11,435,8,326
China,Beijing,19612368,2020-03-12,435,8,334
China,Beijing,19612368,2020-03-13,436,8,342
China,Beijing,19612368,2020-03-14,437,8,349
China,Beijing,19612368,2020-03-15,442,8,353
China,Beijing,19612368,2020-03-16,452,8,360
China,Beijing,19612368,2020-03-17,456,8,369
China,Beijing,19612368,2020-03-18,469,8,378
China,Beijing,19612368,2020-03-19,480,8,380
China,Beijing,19612368,2020-03-20,491,8,390
China,Beijing,19612368,2020-03-21,504,8,396
China,Beijing,19612368,2020-03-22,522,8,400
China,Beijing,19612368,2020-03-23,537,8,400
China,Beijing,19612368,2020-03-24,558,8,401
China,Beijing,19612368,2020-03-25,561,8,403
China,Beijing,19612368,2020-03-26,566,8,406
China,Beijing,19612368,2020-03-27,569,8,408
China,Beijing,19612368,2020-03-28,573,8,410
China,Beijing,19612368,2020-03-29,577,8,412
China,Beijing,19612368,2020-03-30,577,8,415
China,Beijing,19612368,2020-03-31,580,8,418
China,Beijing,19612368,2020-04-01,580,8,418
China,Beijing,19612368,2020-04-02,582,8,424
China,Beijing,19612368,2020-04-03,584,8,434
China,Beijing,19612368,2020-04-04,585,8,438
China,Beijing,19612368,2020-04-05,586,8,441
China,Beijing,19612368,2020-04-06,587,8,443
China,Beijing,19612368,2020-04-07,587,8,448
China,Beijing,19612368,2020-04-08,588,8,455
China,Beijing,19612368,2020-04-09,588,8,464
China,Beijing,19612368,2020-04-10,588,8,469
China,Beijing,19612368,2020-04-11,589,8,474
China,Beijing,19612368,2020-04-12,589,8,479
